,date,name,ticker,amount,type
3263,11/20/2020,Thomas R Carper,ARE,"$1,001 - $15,000",Purchase
3264,11/20/2020,Thomas R Carper,LGI,"$1,001 - $15,000",Purchase
3265,11/20/2020,Thomas R Carper,ABYIX,"$1,001 - $15,000",Purchase
3266,11/20/2020,Thomas R Carper,MRVL,"$1,001 - $15,000",Purchase
3267,11/20/2020,Thomas R Carper,BRKR,"$1,001 - $15,000",Purchase
3268,11/20/2020,Thomas R Carper,MANT,"$1,001 - $15,000",Purchase
3269,11/20/2020,Thomas R Carper,ACIW,"$1,001 - $15,000",Purchase
3270,11/20/2020,Thomas R Carper,SWKS,"$1,001 - $15,000",Purchase
3271,11/20/2020,Thomas R Carper,NUAN,"$1,001 - $15,000",Purchase
3272,11/20/2020,Thomas R Carper,AJRD,"$1,001 - $15,000",Purchase
3273,11/20/2020,Thomas R Carper,SRVR,"$1,001 - $15,000",Purchase
3274,11/20/2020,Thomas R Carper,CONE,"$1,001 - $15,000",Purchase
3275,11/20/2020,Thomas R Carper,CEF,"$1,001 - $15,000",Purchase
3276,11/20/2020,Thomas R Carper,WW,"$1,001 - $15,000",Sale (Full)
3277,11/20/2020,Thomas R Carper,XAR,"$1,001 - $15,000",Purchase
3278,11/20/2020,Thomas R Carper,GLD,"$1,001 - $15,000",Purchase
3279,11/20/2020,Thomas R Carper,GMAB,"$1,001 - $15,000",Purchase
3280,11/20/2020,Thomas R Carper,BAH,"$1,001 - $15,000",Purchase
3281,11/20/2020,Thomas R Carper,LDP,"$1,001 - $15,000",Purchase
3282,11/20/2020,Thomas R Carper,ABBV,"$1,001 - $15,000",Purchase
3283,11/20/2020,Thomas R Carper,FDN,"$1,001 - $15,000",Purchase
3284,11/20/2020,Thomas R Carper,HBI,"$1,001 - $15,000",Sale (Full)
3285,11/20/2020,Thomas R Carper,ATVI,"$1,001 - $15,000",Purchase
3286,11/20/2020,Thomas R Carper,FTNT,"$1,001 - $15,000",Purchase
3287,11/20/2020,Thomas R Carper,RTH,"$1,001 - $15,000",Purchase
3288,11/20/2020,Thomas R Carper,NTLA,"$1,001 - $15,000",Purchase
3289,11/20/2020,Thomas R Carper,RODM,"$1,001 - $15,000",Purchase
3290,11/20/2020,Thomas R Carper,PTLC,"$1,001 - $15,000",Purchase
3291,11/20/2020,Thomas R Carper,PTNQ,"$1,001 - $15,000",Purchase
3292,11/20/2020,Thomas R Carper,PTMC,"$1,001 - $15,000",Purchase
3293,11/20/2020,Thomas R Carper,DGRS,"$1,001 - $15,000",Purchase
3294,11/20/2020,Thomas R Carper,MAXR,"$1,001 - $15,000",Purchase
3295,11/20/2020,Thomas R Carper,ARNA,"$1,001 - $15,000",Purchase
3296,11/20/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Purchase
3297,11/20/2020,Thomas R Carper,KEYS,"$1,001 - $15,000",Purchase
3298,11/20/2020,Thomas R Carper,PAGS,"$1,001 - $15,000",Purchase
3299,11/20/2020,Thomas R Carper,CTVA,"$1,001 - $15,000",Sale (Full)
3300,11/20/2020,Thomas R Carper,VIAV,"$1,001 - $15,000",Purchase
3301,11/20/2020,Thomas R Carper,SI,"$1,001 - $15,000",Purchase
3302,11/20/2020,Thomas R Carper,CRWD,"$1,001 - $15,000",Purchase
3303,11/20/2020,Thomas R Carper,DD,"$1,001 - $15,000",Sale (Full)
3304,11/20/2020,Thomas R Carper,DOW,"$1,001 - $15,000",Sale (Full)
3305,11/20/2020,Thomas R Carper,DDOG,"$1,001 - $15,000",Purchase
3306,11/20/2020,Thomas R Carper,EVOP,"$1,001 - $15,000",Purchase
3307,11/20/2020,Thomas R Carper,AAPL,"$50,001 - $100,000",Sale (Partial)
3308,11/20/2020,Thomas R Carper,GLW,"$1,001 - $15,000",Purchase
3309,11/20/2020,Thomas R Carper,HAL,"$1,001 - $15,000",Sale (Full)
3310,11/20/2020,Thomas R Carper,PAAS,"$1,001 - $15,000",Purchase
3311,11/20/2020,Thomas R Carper,TMO,"$1,001 - $15,000",Purchase
3312,11/20/2020,Thomas R Carper,LUBFX,"$1,001 - $15,000",Purchase
3313,11/16/2020,Thomas R Carper,RIO,"$1,001 - $15,000",Purchase
3314,10/30/2020,Thomas R Carper,IJR,"$1,001 - $15,000",Sale (Full)
3315,08/21/2020,Thomas R Carper,LDP,"$1,001 - $15,000",Purchase
3316,08/21/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Sale (Partial)
3317,08/21/2020,Thomas R Carper,TCEHY,"$1,001 - $15,000",Sale (Full)
3318,08/21/2020,Thomas R Carper,ARE,"$1,001 - $15,000",Sale (Partial)
3319,08/21/2020,Thomas R Carper,CONE,"$1,001 - $15,000",Sale (Partial)
3320,08/13/2020,Thomas R Carper,GLD,"$1,001 - $15,000",Sale (Partial)
3321,08/07/2020,Thomas R Carper,KWEB,"$1,001 - $15,000",Sale (Full)
3322,08/06/2020,Thomas R Carper,LDP,"$1,001 - $15,000",Purchase
3323,08/06/2020,Thomas R Carper,LUBFX,"$1,001 - $15,000",Sale (Partial)
3324,08/06/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Sale (Partial)
3325,07/28/2020,Thomas R Carper,SIL,"$1,001 - $15,000",Sale (Full)
3326,07/09/2020,Thomas R Carper,C,"$1,001 - $15,000",Purchase
3327,07/09/2020,Thomas R Carper,QCOM,"$1,001 - $15,000",Sale (Partial)
3328,07/09/2020,Thomas R Carper,RMD,"$1,001 - $15,000",Sale (Partial)
3329,07/09/2020,Thomas R Carper,OHI,"$1,001 - $15,000",Sale (Full)
3330,07/09/2020,Thomas R Carper,ARCC,"$1,001 - $15,000",Sale (Partial)
3331,07/09/2020,Thomas R Carper,LMT,"$1,001 - $15,000",Purchase
3332,07/09/2020,Thomas R Carper,WIW,"$1,001 - $15,000",Purchase
3333,07/09/2020,Thomas R Carper,FXI,"$1,001 - $15,000",Sale (Partial)
3334,07/09/2020,Thomas R Carper,NVDA,"$1,001 - $15,000",Sale (Partial)
3335,07/09/2020,Thomas R Carper,AXS,"$1,001 - $15,000",Purchase
3336,07/09/2020,Thomas R Carper,MPW,"$1,001 - $15,000",Sale (Full)
3337,07/09/2020,Thomas R Carper,GLAD,"$1,001 - $15,000",Sale (Partial)
3338,07/09/2020,Thomas R Carper,MANT,"$1,001 - $15,000",Purchase
3339,07/09/2020,Thomas R Carper,SWKS,"$1,001 - $15,000",Sale (Partial)
3340,07/09/2020,Thomas R Carper,HASI,"$1,001 - $15,000",Sale (Partial)
3341,07/09/2020,Thomas R Carper,SRVR,"$1,001 - $15,000",Purchase
3342,07/09/2020,Thomas R Carper,MBXIX,"$1,001 - $15,000",Sale (Full)
3343,07/09/2020,Thomas R Carper,ABBV,"$1,001 - $15,000",Sale (Partial)
3344,07/09/2020,Thomas R Carper,FEMS,"$1,001 - $15,000",Sale (Full)
3345,07/09/2020,Thomas R Carper,RTH,"$1,001 - $15,000",Purchase
3346,07/09/2020,Thomas R Carper,PTLC,"$1,001 - $15,000",Purchase
3347,07/09/2020,Thomas R Carper,PTMC,"$1,001 - $15,000",Purchase
3348,07/09/2020,Thomas R Carper,LMRK,"$1,001 - $15,000",Purchase
3349,07/09/2020,Thomas R Carper,AY,"$1,001 - $15,000",Purchase
3350,07/09/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Purchase
3351,07/09/2020,Thomas R Carper,IRM,"$1,001 - $15,000",Purchase
3352,07/09/2020,Thomas R Carper,LHX,"$1,001 - $15,000",Purchase
3353,07/09/2020,Thomas R Carper,APO,"$1,001 - $15,000",Sale (Partial)
3354,07/09/2020,Thomas R Carper,AAPL,"$1,001 - $15,000",Sale (Partial)
3355,07/09/2020,Thomas R Carper,PFE,"$1,001 - $15,000",Purchase
3356,07/09/2020,Thomas R Carper,TSN,"$1,001 - $15,000",Sale (Full)
3357,07/08/2020,Thomas R Carper,TCEHY,"$1,001 - $15,000",Sale (Partial)
3358,07/07/2020,Thomas R Carper,WIW,"$1,001 - $15,000",Purchase
3359,07/07/2020,Thomas R Carper,FXI,"$1,001 - $15,000",Sale (Full)
3360,07/07/2020,Thomas R Carper,MBXIX,"$1,001 - $15,000",Sale (Full)
3361,07/07/2020,Thomas R Carper,DLS,"$1,001 - $15,000",Sale (Full)
3362,07/07/2020,Thomas R Carper,FDN,"$1,001 - $15,000",Sale (Partial)
3363,07/07/2020,Thomas R Carper,FEMS,"$1,001 - $15,000",Sale (Partial)
3364,07/07/2020,Thomas R Carper,GDXJ,"$1,001 - $15,000",Sale (Partial)
3365,07/07/2020,Thomas R Carper,RTH,"$1,001 - $15,000",Purchase
3366,07/07/2020,Thomas R Carper,LUBFX,"$1,001 - $15,000",Purchase
3367,07/07/2020,Thomas R Carper,SIL,"$1,001 - $15,000",Purchase
3368,07/07/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Purchase
3369,07/07/2020,Thomas R Carper,NXTG,"$1,001 - $15,000",Purchase
3370,07/07/2020,Thomas R Carper,FIMKX,"$1,001 - $15,000",Purchase
3371,07/07/2020,Thomas R Carper,FCPIX,"$1,001 - $15,000",Purchase
3372,04/14/2020,Thomas R Carper,PYPL,"$1,001 - $15,000",Purchase
3373,04/14/2020,Thomas R Carper,CVS,"$1,001 - $15,000",Purchase
3374,04/14/2020,Thomas R Carper,SWKS,"$1,001 - $15,000",Purchase
3375,04/14/2020,Thomas R Carper,PNQI,"$1,001 - $15,000",Purchase
3376,04/14/2020,Thomas R Carper,CEF,"$1,001 - $15,000",Purchase
3377,04/14/2020,Thomas R Carper,DIS,"$1,001 - $15,000",Purchase
3378,04/02/2020,Thomas R Carper,GEM,"$1,001 - $15,000",Purchase
3379,04/02/2020,Thomas R Carper,SBIO,"$1,001 - $15,000",Sale (Partial)
3380,04/02/2020,Thomas R Carper,IVV,"$1,001 - $15,000",Sale (Partial)
3381,04/02/2020,Thomas R Carper,KWEB,"$1,001 - $15,000",Purchase
3382,04/02/2020,Thomas R Carper,CFA,"$1,001 - $15,000",Purchase
3383,04/02/2020,Thomas R Carper,SRVR,"$1,001 - $15,000",Purchase
3384,04/02/2020,Thomas R Carper,CEF,"$1,001 - $15,000",Purchase
3385,04/02/2020,Thomas R Carper,GLD,"$1,001 - $15,000",Purchase
3386,04/02/2020,Thomas R Carper,CIBR,"$1,001 - $15,000",Purchase
3387,04/02/2020,Thomas R Carper,MBXIX,"$1,001 - $15,000",Sale (Partial)
3388,04/02/2020,Thomas R Carper,QTEC,"$1,001 - $15,000",Purchase
3389,04/02/2020,Thomas R Carper,IAT,"$1,001 - $15,000",Sale (Full)
3390,04/02/2020,Thomas R Carper,FDN,"$1,001 - $15,000",Purchase
3391,04/02/2020,Thomas R Carper,LUBFX,"$1,001 - $15,000",Sale (Partial)
3392,04/02/2020,Thomas R Carper,QLEIX,"$1,001 - $15,000",Sale (Full)
3393,04/02/2020,Thomas R Carper,OAYIX,"$1,001 - $15,000",Sale (Full)
3394,04/02/2020,Thomas R Carper,FPL,"$1,001 - $15,000",Sale (Full)
3395,04/02/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Sale (Partial)
3396,04/02/2020,Thomas R Carper,BOTZ,"$1,001 - $15,000",Sale (Full)
3397,04/02/2020,Thomas R Carper,FINX,"$1,001 - $15,000",Purchase
3398,04/02/2020,Thomas R Carper,IWN,"$1,001 - $15,000",Purchase
3399,04/02/2020,Thomas R Carper,DRI,"$1,001 - $15,000",Sale (Full)
3400,04/02/2020,Thomas R Carper,QCOM,"$1,001 - $15,000",Purchase
3401,04/02/2020,Thomas R Carper,RMD,"$1,001 - $15,000",Sale (Partial)
3402,04/02/2020,Thomas R Carper,SBUX,"$1,001 - $15,000",Purchase
3403,04/02/2020,Thomas R Carper,ARCC,"$1,001 - $15,000",Purchase
3404,04/02/2020,Thomas R Carper,CVS,"$1,001 - $15,000",Purchase
3405,04/02/2020,Thomas R Carper,DGX,"$1,001 - $15,000",Purchase
3406,04/02/2020,Thomas R Carper,IWD,"$1,001 - $15,000",Purchase
3407,04/02/2020,Thomas R Carper,ARE,"$1,001 - $15,000",Purchase
3408,04/02/2020,Thomas R Carper,LGI,"$1,001 - $15,000",Sale (Full)
3409,04/02/2020,Thomas R Carper,PKG,"$1,001 - $15,000",Sale (Full)
3410,04/02/2020,Thomas R Carper,MET,"$1,001 - $15,000",Purchase
3411,04/02/2020,Thomas R Carper,EEM,"$1,001 - $15,000",Purchase
3412,04/02/2020,Thomas R Carper,RTN,"$1,001 - $15,000",Purchase
3413,04/02/2020,Thomas R Carper,GLAD,"$1,001 - $15,000",Purchase
3414,04/02/2020,Thomas R Carper,SWKS,"$1,001 - $15,000",Purchase
3415,04/02/2020,Thomas R Carper,CEF,"$1,001 - $15,000",Purchase
3416,04/02/2020,Thomas R Carper,GLD,"$1,001 - $15,000",Sale (Partial)
3417,04/02/2020,Thomas R Carper,MBXIX,"$1,001 - $15,000",Sale (Partial)
3418,04/02/2020,Thomas R Carper,CFG,"$1,001 - $15,000",Sale (Full)
3419,04/02/2020,Thomas R Carper,TCEHY,"$1,001 - $15,000",Sale (Partial)
3420,04/02/2020,Thomas R Carper,MPC,"$1,001 - $15,000",Sale (Full)
3421,04/02/2020,Thomas R Carper,QLEIX,"$1,001 - $15,000",Sale (Full)
3422,04/02/2020,Thomas R Carper,RODM,"$1,001 - $15,000",Purchase
3423,04/02/2020,Thomas R Carper,PTNQ,"$1,001 - $15,000",Purchase
3424,04/02/2020,Thomas R Carper,KNX,"$1,001 - $15,000",Sale (Full)
3425,04/02/2020,Thomas R Carper,CB,"$1,001 - $15,000",Sale (Full)
3426,04/02/2020,Thomas R Carper,GBIL,"$1,001 - $15,000",Sale (Partial)
3427,04/02/2020,Thomas R Carper,IRM,"$1,001 - $15,000",Sale (Partial)
3428,04/02/2020,Thomas R Carper,LHX,"$1,001 - $15,000",Purchase
3429,04/02/2020,Thomas R Carper,APO,"$1,001 - $15,000",Purchase
3430,04/02/2020,Thomas R Carper,CAG,"$1,001 - $15,000",Sale (Partial)
3431,04/02/2020,Thomas R Carper,GLW,"$1,001 - $15,000",Purchase
3432,04/02/2020,Thomas R Carper,FITB,"$1,001 - $15,000",Sale (Full)
3433,04/02/2020,Thomas R Carper,MSFT,"$1,001 - $15,000",Sale (Partial)
3434,04/02/2020,Thomas R Carper,NVO,"$1,001 - $15,000",Purchase
3435,04/02/2020,Thomas R Carper,PEP,"$1,001 - $15,000",Purchase
3436,04/02/2020,Thomas R Carper,TSN,"$1,001 - $15,000",Purchase
3437,04/20/2021,"William F Hagerty, IV",NTRA,"$1,001 - $15,000",Sale (Partial)
3438,04/13/2021,Thomas R Carper,NUAN,"$1,001 - $15,000",Sale (Full)
3439,04/13/2021,Thomas R Carper,GAN,"$1,001 - $15,000",Sale (Full)
3440,04/13/2021,Thomas R Carper,TRIT,"$1,001 - $15,000",Purchase
3441,04/05/2021,Thomas R Carper,CWEN,"$1,001 - $15,000",Purchase
3442,02/28/2020,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
3443,02/28/2020,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
3444,02/28/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
3445,02/28/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
3446,02/28/2020,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
3447,02/28/2020,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
3448,02/28/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
3449,02/28/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3450,02/28/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3451,02/27/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
3452,02/27/2020,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
3453,02/27/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
3454,02/27/2020,"David A Perdue , Jr",DAL,"$1,001 - $15,000",Purchase
3455,02/27/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
3456,02/27/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
3457,02/27/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3458,02/27/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3459,02/27/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3460,02/26/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
3461,02/26/2020,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
3462,02/26/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3463,02/26/2020,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
3464,02/26/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3465,02/26/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
3466,02/26/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
3467,02/26/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
3468,02/26/2020,"David A Perdue , Jr",T,"$15,001 - $50,000",Sale (Full)
3469,02/26/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
3470,02/26/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
3471,02/26/2020,"David A Perdue , Jr",DIS,"$15,001 - $50,000",Purchase
3472,02/25/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3473,02/25/2020,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
3474,02/25/2020,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
3475,02/25/2020,"David A Perdue , Jr",DAL,"$1,001 - $15,000",Purchase
3476,02/25/2020,"David A Perdue , Jr",T,"$15,001 - $50,000",Sale (Partial)
3477,02/25/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
3478,02/25/2020,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
3479,02/25/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
3480,02/25/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
3481,02/25/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3482,02/25/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
3483,02/25/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
3484,02/24/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
3485,02/24/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3486,02/24/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
3487,02/24/2020,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
3488,02/24/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
3489,02/24/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
3490,02/24/2020,"David A Perdue , Jr",DAL,"$15,001 - $50,000",Purchase
3491,02/24/2020,"David A Perdue , Jr",T,"$15,001 - $50,000",Sale (Partial)
3492,02/24/2020,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
3493,02/07/2020,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
3494,02/07/2020,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
3495,02/10/2020,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
3496,02/10/2020,"David A Perdue , Jr",TRGP,"$1,001 - $15,000",Sale (Partial)
3497,02/10/2020,"David A Perdue , Jr",TRGP,"$1,001 - $15,000",Sale (Partial)
3498,02/10/2020,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
3499,02/10/2020,"David A Perdue , Jr",ET,"$1,001 - $15,000",Sale (Partial)
3500,02/10/2020,"David A Perdue , Jr",ET,"$1,001 - $15,000",Sale (Partial)
3501,02/11/2020,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Sale (Partial)
3502,02/13/2020,"David A Perdue , Jr",ET,"$1,001 - $15,000",Sale (Partial)
3503,02/13/2020,"David A Perdue , Jr",ET,"$1,001 - $15,000",Sale (Partial)
3504,02/19/2020,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
3505,02/19/2020,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
3506,02/19/2020,"David A Perdue , Jr",TRGP,"$1,001 - $15,000",Sale (Partial)
3507,02/19/2020,"David A Perdue , Jr",MPLX,"$1,001 - $15,000",Sale (Partial)
3508,02/19/2020,"David A Perdue , Jr",ENB,"$1,001 - $15,000",Purchase
3509,02/19/2020,"David A Perdue , Jr",DCP,"$1,001 - $15,000",Sale (Partial)
3510,02/19/2020,"David A Perdue , Jr",DCP,"$1,001 - $15,000",Sale (Partial)
3511,02/19/2020,"David A Perdue , Jr",LNG,"$1,001 - $15,000",Sale (Partial)
3512,02/19/2020,"David A Perdue , Jr",ALB,"$1,001 - $15,000",Sale (Partial)
3513,02/20/2020,"David A Perdue , Jr",WES,"$1,001 - $15,000",Sale (Partial)
3514,02/20/2020,"David A Perdue , Jr",WES,"$1,001 - $15,000",Sale (Partial)
3515,02/20/2020,"David A Perdue , Jr",SHLX,"$1,001 - $15,000",Sale (Partial)
3516,02/20/2020,"David A Perdue , Jr",OKE,"$1,001 - $15,000",Sale (Partial)
3517,02/20/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Purchase
3518,02/21/2020,"David A Perdue , Jr",PSXP,"$15,001 - $50,000",Purchase
3519,02/21/2020,"David A Perdue , Jr",PSXP,"$1,001 - $15,000",Purchase
3520,02/21/2020,"David A Perdue , Jr",PSXP,"$1,001 - $15,000",Purchase
3521,02/21/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
3522,02/21/2020,"David A Perdue , Jr",T,"$15,001 - $50,000",Purchase
3523,04/16/2020,"David A Perdue , Jr",DOW,"$1,001 - $15,000",Sale (Full)
3524,04/16/2020,"David A Perdue , Jr",EEM,"$1,001 - $15,000",Sale (Full)
3525,04/16/2020,"David A Perdue , Jr",IDV,"$1,001 - $15,000",Sale (Full)
3526,04/14/2020,"David A Perdue , Jr",DD,"$50,001 - $100,000",Sale (Full)
3527,04/14/2020,"David A Perdue , Jr",BRK-B,"$100,001 - $250,000",Sale (Full)
3528,04/14/2020,"David A Perdue , Jr",BAC,"$50,001 - $100,000",Sale (Full)
3529,04/14/2020,"David A Perdue , Jr",AAPL,"$15,001 - $50,000",Sale (Partial)
3530,04/03/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Sale (Partial)
3531,04/06/2020,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Purchase
3532,04/03/2020,"David A Perdue , Jr",LYV,"$1,001 - $15,000",Purchase
3533,04/01/2020,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
3534,04/01/2020,"David A Perdue , Jr",MU,"$1,001 - $15,000",Purchase
3535,04/16/2020,"David A Perdue , Jr",IWM,"$50,001 - $100,000",Purchase
3536,04/14/2020,"David A Perdue , Jr",DIS,"$100,001 - $250,000",Sale (Partial)
3537,04/14/2020,"David A Perdue , Jr",MU,"$50,001 - $100,000",Sale (Partial)
3538,04/14/2020,"David A Perdue , Jr",MRK,"$50,001 - $100,000",Sale (Partial)
3539,04/06/2020,"David A Perdue , Jr",MRK,"$1,001 - $15,000",Sale (Partial)
3540,04/03/2020,"David A Perdue , Jr",MRK,"$15,001 - $50,000",Sale (Partial)
3541,04/14/2020,"David A Perdue , Jr",LGF-B,"$50,001 - $100,000",Sale (Full)
3542,04/14/2020,"David A Perdue , Jr",GPK,"$100,001 - $250,000",Sale (Partial)
3543,04/14/2020,"David A Perdue , Jr",FDX,"$100,001 - $250,000",Sale (Full)
3544,04/14/2020,"David A Perdue , Jr",DVN,"$15,001 - $50,000",Sale (Full)
3545,04/14/2020,"David A Perdue , Jr",DAL,"$1,001 - $15,000",Sale (Full)
3546,04/14/2020,"David A Perdue , Jr",ALB,"$50,001 - $100,000",Sale (Full)
3547,04/14/2020,"David A Perdue , Jr",HBI,"$100,001 - $250,000",Sale (Full)
3548,04/14/2020,"David A Perdue , Jr",URBN,"$100,001 - $250,000",Sale (Full)
3549,04/14/2020,"David A Perdue , Jr",AXTA,"$100,001 - $250,000",Sale (Full)
3550,04/14/2020,"David A Perdue , Jr",FEYE,"$100,001 - $250,000",Sale (Full)
3551,04/14/2020,"David A Perdue , Jr",SBUX,"$15,001 - $50,000",Sale (Full)
3552,04/03/2020,"David A Perdue , Jr",SBUX,"$1,001 - $15,000",Purchase
3553,04/14/2020,"David A Perdue , Jr",VIAC,"$50,001 - $100,000",Sale (Full)
3554,04/14/2020,"David A Perdue , Jr",RF,"$50,001 - $100,000",Sale (Full)
3555,04/14/2020,"David A Perdue , Jr",WPX,"$15,001 - $50,000",Sale (Full)
3556,04/14/2020,"David A Perdue , Jr",PFE,"$100,001 - $250,000",Sale (Full)
3557,04/14/2020,"David A Perdue , Jr",LYV,"$15,001 - $50,000",Sale (Full)
3558,04/14/2020,"David A Perdue , Jr",GM,"$100,001 - $250,000",Sale (Full)
3559,04/14/2020,"David A Perdue , Jr",GLW,"$100,001 - $250,000",Sale (Full)
3560,04/16/2020,"David A Perdue , Jr",SPY,"$100,001 - $250,000",Purchase
3561,04/16/2020,"David A Perdue , Jr",VEA,"$50,001 - $100,000",Purchase
3562,04/16/2020,"David A Perdue , Jr",VOO,"$100,001 - $250,000",Purchase
3563,04/16/2020,"David A Perdue , Jr",CAIFX,"$1,001 - $15,000",Sale (Full)
3564,04/16/2020,"David A Perdue , Jr",FRIAX,"$15,001 - $50,000",Sale (Full)
3565,04/16/2020,"David A Perdue , Jr",AMLP,"$250,001 - $500,000",Purchase
3566,04/15/2020,"David A Perdue , Jr",SPY,"$1,000,001 - $5,000,000",Purchase
3567,04/15/2020,"David A Perdue , Jr",SPY,"$500,001 - $1,000,000",Purchase
3568,04/07/2020,"David A Perdue , Jr",PBA,"$1,001 - $15,000",Purchase
3569,04/06/2020,"David A Perdue , Jr",ENB,"$1,001 - $15,000",Purchase
3570,04/06/2020,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
3571,04/03/2020,"David A Perdue , Jr",ORCL,"$1,001 - $15,000",Sale (Partial)
3572,04/07/2020,"David A Perdue , Jr",CEQP,"$1,001 - $15,000",Sale (Full)
3573,04/09/2020,"David A Perdue , Jr",ORCL,"$1,001 - $15,000",Sale (Partial)
3574,04/13/2020,"David A Perdue , Jr",EQM,"$1,001 - $15,000",Sale (Partial)
3575,04/14/2020,"David A Perdue , Jr",PEP,"$50,001 - $100,000",Sale (Full)
3576,04/14/2020,"David A Perdue , Jr",NWSA,"$15,001 - $50,000",Sale (Full)
3577,04/14/2020,"David A Perdue , Jr",ORCL,"$15,001 - $50,000",Sale (Partial)
3578,04/14/2020,"David A Perdue , Jr",CVX,"$15,001 - $50,000",Sale (Partial)
3579,04/14/2020,"David A Perdue , Jr",NKE,"$15,001 - $50,000",Sale (Full)
3580,04/14/2020,"David A Perdue , Jr",WFC,"$15,001 - $50,000",Sale (Full)
3581,04/14/2020,"David A Perdue , Jr",JPM,"$15,001 - $50,000",Sale (Full)
3582,04/14/2020,"David A Perdue , Jr",BMY,"$15,001 - $50,000",Sale (Full)
3583,04/14/2020,"David A Perdue , Jr",ORCL,"$15,001 - $50,000",Sale (Partial)
3584,04/14/2020,"David A Perdue , Jr",BX,"$15,001 - $50,000",Sale (Full)
